TimeStamp,Title,Desc,Lng,Lag,Postal,Station,AlertTimeStamp
2020-11-14 09:24:40,EMS: LACERATIONS,"SKIPPACK PIKE & MEADOWOOD DR;  WORCESTER; Station 336; 2020-11-14 @ 09:24:40;",-75.3529714,40.2054756,19446, Station 336,2020-11-14 15:20:01.191513 +0000 UTC
2020-11-14 10:15:04,Traffic: HAZARDOUS ROAD CONDITIONS -,"RT422  & RAMP RT29 TO RT422 WB; UPPER PROVIDENCE; 2020-11-14 @ 10:15:04;",-75.4927278,40.1723141,,,2020-11-14 15:20:01.191513 +0000 UTC
2020-11-14 10:09:00,Traffic: VEHICLE ACCIDENT -,"W MAIN ST & NOBLE ST; NORRISTOWN; 2020-11-14 @ 10:09:00;",-75.3569373,40.1203219,19401,,2020-11-14 15:20:01.191513 +0000 UTC
2020-11-14 09:11:55,Traffic: VEHICLE ACCIDENT -,"N 2ND ST & E BROAD ST; SOUDERTON; 2020-11-14 @ 09:11:55;",-75.3193136,40.3103409,18964,,2020-11-14 15:20:01.191513 +0000 UTC
2020-11-14 10:10:44,EMS: GENERAL WEAKNESS,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 10:10:44;",-75.4084631,40.1330371,19403, Station 322A,2020-11-14 15:19:01.198412 +0000 UTC
2020-11-14 10:04:11,EMS: BACK PAINS/INJURY,"CHURCH ST & E AIRY ST;  NORRISTOWN; Station 308A; 2020-11-14 @ 10:04:11;",-75.3431841,40.1159150,19401, Station 308A,2020-11-14 15:19:01.198412 +0000 UTC
2020-11-14 09:46:09,EMS: CVA/STROKE,"STANBRIDGE ST & W AIRY ST;  NORRISTOWN; Station 308A; 2020-11-14 @ 09:46:09;",-75.3549840,40.1203536,19401, Station 308A,2020-11-14 15:19:01.198412 +0000 UTC
2020-11-14 09:44:27,EMS: FALL VICTIM,"FAIRFIELD RD & LUCETTA ST;  PLYMOUTH; Station 308; 2020-11-14 @ 09:44:27;",-75.3195887,40.1092413,19462, Station 308,2020-11-14 15:19:01.198412 +0000 UTC
2020-11-14 09:34:21,EMS: LACERATIONS,"LOCUST ST & DOGWOOD DR;  NORRISTOWN; Station 308A; 2020-11-14 @ 09:34:21;",-75.3438424,40.1332405,19401, Station 308A,2020-11-14 15:19:01.198412 +0000 UTC
2020-11-14 09:29:02,EMS: RESPIRATORY EMERGENCY,"CLWYD RD & COLWYN LN;  LOWER MERION; Station 313; 2020-11-14 @ 09:29:02;",-75.2287561,40.0086941,19004, Station 313,2020-11-14 15:19:01.198412 +0000 UTC
2020-11-14 09:24:40,EMS: LACERATIONS,"SKIPPACK PIKE & MEADOWOOD DR;  WORCESTER; Station 336; 2020-11-14 @ 09:24:40;",-75.3529714,40.2054756,19446, Station 336,2020-11-14 15:19:01.198412 +0000 UTC
2020-11-14 10:15:04,Traffic: HAZARDOUS ROAD CONDITIONS -,"RT422  & RAMP RT29 TO RT422 WB; UPPER PROVIDENCE; 2020-11-14 @ 10:15:04;",-75.4927278,40.1723141,,,2020-11-14 15:19:01.198412 +0000 UTC
2020-11-14 10:09:00,Traffic: VEHICLE ACCIDENT -,"W MAIN ST & NOBLE ST; NORRISTOWN; 2020-11-14 @ 10:09:00;",-75.3569373,40.1203219,19401,,2020-11-14 15:19:01.198412 +0000 UTC
2020-11-14 09:11:55,Traffic: VEHICLE ACCIDENT -,"N 2ND ST & E BROAD ST; SOUDERTON; 2020-11-14 @ 09:11:55;",-75.3193136,40.3103409,18964,,2020-11-14 15:19:01.198412 +0000 UTC
2020-11-14 10:10:44,EMS: GENERAL WEAKNESS,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 10:10:44;",-75.4084631,40.1330371,19403, Station 322A,2020-11-14 15:18:01.245605 +0000 UTC
2020-11-14 10:04:11,EMS: BACK PAINS/INJURY,"CHURCH ST & E AIRY ST;  NORRISTOWN; Station 308A; 2020-11-14 @ 10:04:11;",-75.3431841,40.1159150,19401, Station 308A,2020-11-14 15:18:01.245605 +0000 UTC
2020-11-14 09:46:09,EMS: CVA/STROKE,"STANBRIDGE ST & W AIRY ST;  NORRISTOWN; Station 308A; 2020-11-14 @ 09:46:09;",-75.3549840,40.1203536,19401, Station 308A,2020-11-14 15:18:01.245605 +0000 UTC
2020-11-14 09:44:27,EMS: FALL VICTIM,"FAIRFIELD RD & LUCETTA ST;  PLYMOUTH; Station 308; 2020-11-14 @ 09:44:27;",-75.3195887,40.1092413,19462, Station 308,2020-11-14 15:18:01.245605 +0000 UTC
2020-11-14 09:34:21,EMS: LACERATIONS,"LOCUST ST & DOGWOOD DR;  NORRISTOWN; Station 308A; 2020-11-14 @ 09:34:21;",-75.3438424,40.1332405,19401, Station 308A,2020-11-14 15:18:01.245605 +0000 UTC
2020-11-14 09:29:02,EMS: RESPIRATORY EMERGENCY,"CLWYD RD & COLWYN LN;  LOWER MERION; Station 313; 2020-11-14 @ 09:29:02;",-75.2287561,40.0086941,19004, Station 313,2020-11-14 15:18:01.245605 +0000 UTC
2020-11-14 09:24:40,EMS: LACERATIONS,"SKIPPACK PIKE & MEADOWOOD DR;  WORCESTER; Station 336; 2020-11-14 @ 09:24:40;",-75.3529714,40.2054756,19446, Station 336,2020-11-14 15:18:01.245605 +0000 UTC
2020-11-14 10:15:04,Traffic: HAZARDOUS ROAD CONDITIONS -,"RT422  & RAMP RT29 TO RT422 WB; UPPER PROVIDENCE; 2020-11-14 @ 10:15:04;",-75.4927278,40.1723141,,,2020-11-14 15:18:01.245605 +0000 UTC
2020-11-14 10:09:00,Traffic: VEHICLE ACCIDENT -,"W MAIN ST & NOBLE ST; NORRISTOWN; 2020-11-14 @ 10:09:00;",-75.3569373,40.1203219,19401,,2020-11-14 15:18:01.245605 +0000 UTC
2020-11-14 09:11:55,Traffic: VEHICLE ACCIDENT -,"N 2ND ST & E BROAD ST; SOUDERTON; 2020-11-14 @ 09:11:55;",-75.3193136,40.3103409,18964,,2020-11-14 15:18:01.245605 +0000 UTC
2020-11-14 10:10:44,EMS: GENERAL WEAKNESS,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 10:10:44;",-75.4084631,40.1330371,19403, Station 322A,2020-11-14 15:17:01.977971 +0000 UTC
2020-11-14 10:04:11,EMS: BACK PAINS/INJURY,"CHURCH ST & E AIRY ST;  NORRISTOWN; Station 308A; 2020-11-14 @ 10:04:11;",-75.3431841,40.1159150,19401, Station 308A,2020-11-14 15:17:01.977971 +0000 UTC
2020-11-14 09:46:09,EMS: CVA/STROKE,"STANBRIDGE ST & W AIRY ST;  NORRISTOWN; Station 308A; 2020-11-14 @ 09:46:09;",-75.3549840,40.1203536,19401, Station 308A,2020-11-14 15:17:01.977971 +0000 UTC
2020-11-14 09:44:27,EMS: FALL VICTIM,"FAIRFIELD RD & LUCETTA ST;  PLYMOUTH; Station 308; 2020-11-14 @ 09:44:27;",-75.3195887,40.1092413,19462, Station 308,2020-11-14 15:17:01.977971 +0000 UTC
2020-11-14 09:34:21,EMS: LACERATIONS,"LOCUST ST & DOGWOOD DR;  NORRISTOWN; Station 308A; 2020-11-14 @ 09:34:21;",-75.3438424,40.1332405,19401, Station 308A,2020-11-14 15:17:01.977971 +0000 UTC
2020-11-14 09:29:02,EMS: RESPIRATORY EMERGENCY,"CLWYD RD & COLWYN LN;  LOWER MERION; Station 313; 2020-11-14 @ 09:29:02;",-75.2287561,40.0086941,19004, Station 313,2020-11-14 15:17:01.977971 +0000 UTC
2020-11-14 09:24:40,EMS: LACERATIONS,"SKIPPACK PIKE & MEADOWOOD DR;  WORCESTER; Station 336; 2020-11-14 @ 09:24:40;",-75.3529714,40.2054756,19446, Station 336,2020-11-14 15:17:01.977971 +0000 UTC
2020-11-14 10:15:04,Traffic: HAZARDOUS ROAD CONDITIONS -,"RT422  & RAMP RT29 TO RT422 WB; UPPER PROVIDENCE; 2020-11-14 @ 10:15:04;",-75.4927278,40.1723141,,,2020-11-14 15:17:01.977971 +0000 UTC
2020-11-14 10:09:00,Traffic: VEHICLE ACCIDENT -,"W MAIN ST & NOBLE ST; NORRISTOWN; 2020-11-14 @ 10:09:00;",-75.3569373,40.1203219,19401,,2020-11-14 15:17:01.977971 +0000 UTC
2020-11-14 09:11:55,Traffic: VEHICLE ACCIDENT -,"N 2ND ST & E BROAD ST; SOUDERTON; 2020-11-14 @ 09:11:55;",-75.3193136,40.3103409,18964,,2020-11-14 15:17:01.977971 +0000 UTC
2020-11-14 10:10:44,EMS: GENERAL WEAKNESS,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 10:10:44;",-75.4084631,40.1330371,19403, Station 322A,2020-11-14 15:16:01.867055 +0000 UTC
2020-11-14 10:04:11,EMS: BACK PAINS/INJURY,"CHURCH ST & E AIRY ST;  NORRISTOWN; Station 308A; 2020-11-14 @ 10:04:11;",-75.3431841,40.1159150,19401, Station 308A,2020-11-14 15:16:01.867055 +0000 UTC
2020-11-14 09:46:09,EMS: CVA/STROKE,"STANBRIDGE ST & W AIRY ST;  NORRISTOWN; Station 308A; 2020-11-14 @ 09:46:09;",-75.3549840,40.1203536,19401, Station 308A,2020-11-14 15:16:01.867055 +0000 UTC
2020-11-14 09:44:27,EMS: FALL VICTIM,"FAIRFIELD RD & LUCETTA ST;  PLYMOUTH; Station 308; 2020-11-14 @ 09:44:27;",-75.3195887,40.1092413,19462, Station 308,2020-11-14 15:16:01.867055 +0000 UTC
2020-11-14 09:34:21,EMS: LACERATIONS,"LOCUST ST & DOGWOOD DR;  NORRISTOWN; Station 308A; 2020-11-14 @ 09:34:21;",-75.3438424,40.1332405,19401, Station 308A,2020-11-14 15:16:01.867055 +0000 UTC
2020-11-14 09:29:02,EMS: RESPIRATORY EMERGENCY,"CLWYD RD & COLWYN LN;  LOWER MERION; Station 313; 2020-11-14 @ 09:29:02;",-75.2287561,40.0086941,19004, Station 313,2020-11-14 15:16:01.867055 +0000 UTC
2020-11-14 09:24:40,EMS: LACERATIONS,"SKIPPACK PIKE & MEADOWOOD DR;  WORCESTER; Station 336; 2020-11-14 @ 09:24:40;",-75.3529714,40.2054756,19446, Station 336,2020-11-14 15:16:01.867055 +0000 UTC
2020-11-14 10:09:00,Traffic: VEHICLE ACCIDENT -,"W MAIN ST & NOBLE ST; NORRISTOWN; 2020-11-14 @ 10:09:00;",-75.3569373,40.1203219,19401,,2020-11-14 15:16:01.867055 +0000 UTC
2020-11-14 09:11:55,Traffic: VEHICLE ACCIDENT -,"N 2ND ST & E BROAD ST; SOUDERTON; 2020-11-14 @ 09:11:55;",-75.3193136,40.3103409,18964,,2020-11-14 15:16:01.867055 +0000 UTC
2020-11-14 10:10:44,EMS: GENERAL WEAKNESS,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 10:10:44;",-75.4084631,40.1330371,19403, Station 322A,2020-11-14 15:15:01.495432 +0000 UTC
2020-11-14 10:04:11,EMS: BACK PAINS/INJURY,"CHURCH ST & E AIRY ST;  NORRISTOWN; Station 308A; 2020-11-14 @ 10:04:11;",-75.3431841,40.1159150,19401, Station 308A,2020-11-14 15:15:01.495432 +0000 UTC
2020-11-14 09:50:07,EMS: CARDIAC EMERGENCY,"3RD ST & JOHNSON ST;  POTTSTOWN; Station 329; 2020-11-14 @ 09:50:07;",-75.6528626,40.2518845,19464, Station 329,2020-11-14 15:15:01.495432 +0000 UTC
2020-11-14 09:46:09,EMS: CVA/STROKE,"STANBRIDGE ST & W AIRY ST;  NORRISTOWN; Station 308A; 2020-11-14 @ 09:46:09;",-75.3549840,40.1203536,19401, Station 308A,2020-11-14 15:15:01.495432 +0000 UTC
2020-11-14 09:44:27,EMS: FALL VICTIM,"FAIRFIELD RD & LUCETTA ST;  PLYMOUTH; Station 308; 2020-11-14 @ 09:44:27;",-75.3195887,40.1092413,19462, Station 308,2020-11-14 15:15:01.495432 +0000 UTC
2020-11-14 09:34:21,EMS: LACERATIONS,"LOCUST ST & DOGWOOD DR;  NORRISTOWN; Station 308A; 2020-11-14 @ 09:34:21;",-75.3438424,40.1332405,19401, Station 308A,2020-11-14 15:15:01.495432 +0000 UTC
2020-11-14 09:29:02,EMS: RESPIRATORY EMERGENCY,"CLWYD RD & COLWYN LN;  LOWER MERION; Station 313; 2020-11-14 @ 09:29:02;",-75.2287561,40.0086941,19004, Station 313,2020-11-14 15:15:01.495432 +0000 UTC
2020-11-14 09:24:40,EMS: LACERATIONS,"SKIPPACK PIKE & MEADOWOOD DR;  WORCESTER; Station 336; 2020-11-14 @ 09:24:40;",-75.3529714,40.2054756,19446, Station 336,2020-11-14 15:15:01.495432 +0000 UTC
2020-11-14 09:22:58,EMS: CVA/STROKE,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 09:22:58;",-75.4084631,40.1330371,19403, Station 322A,2020-11-14 15:15:01.495432 +0000 UTC
2020-11-14 09:09:49,EMS: HEAD INJURY,"MILL GROVE DR & EGYPT RD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 09:09:49;",-75.4368539,40.1305554,19403, Station 322A,2020-11-14 15:15:01.495432 +0000 UTC
2020-11-14 10:09:00,Traffic: VEHICLE ACCIDENT -,"W MAIN ST & NOBLE ST; NORRISTOWN; 2020-11-14 @ 10:09:00;",-75.3569373,40.1203219,19401,,2020-11-14 15:15:01.495432 +0000 UTC
2020-11-14 09:39:53,Traffic: ROAD OBSTRUCTION -,"RT422  & RAMP EGYPT RD TO RT422 EB; LOWER PROVIDENCE; 2020-11-14 @ 09:39:53;",-75.4414041,40.1330908,,,2020-11-14 15:15:01.495432 +0000 UTC
2020-11-14 09:11:55,Traffic: VEHICLE ACCIDENT -,"N 2ND ST & E BROAD ST; SOUDERTON; 2020-11-14 @ 09:11:55;",-75.3193136,40.3103409,18964,,2020-11-14 15:15:01.495432 +0000 UTC
2020-11-14 10:10:44,EMS: GENERAL WEAKNESS,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 10:10:44;",-75.4084631,40.1330371,19403, Station 322A,2020-11-14 15:14:01.951452 +0000 UTC
2020-11-14 10:04:11,EMS: BACK PAINS/INJURY,"CHURCH ST & E AIRY ST;  NORRISTOWN; Station 308A; 2020-11-14 @ 10:04:11;",-75.3431841,40.1159150,19401, Station 308A,2020-11-14 15:14:01.951452 +0000 UTC
2020-11-14 09:50:07,EMS: CARDIAC EMERGENCY,"3RD ST & JOHNSON ST;  POTTSTOWN; Station 329; 2020-11-14 @ 09:50:07;",-75.6528626,40.2518845,19464, Station 329,2020-11-14 15:14:01.951452 +0000 UTC
2020-11-14 09:46:09,EMS: CVA/STROKE,"STANBRIDGE ST & W AIRY ST;  NORRISTOWN; Station 308A; 2020-11-14 @ 09:46:09;",-75.3549840,40.1203536,19401, Station 308A,2020-11-14 15:14:01.951452 +0000 UTC
2020-11-14 09:44:27,EMS: FALL VICTIM,"FAIRFIELD RD & LUCETTA ST;  PLYMOUTH; Station 308; 2020-11-14 @ 09:44:27;",-75.3195887,40.1092413,19462, Station 308,2020-11-14 15:14:01.951452 +0000 UTC
2020-11-14 09:34:21,EMS: LACERATIONS,"LOCUST ST & DOGWOOD DR;  NORRISTOWN; Station 308A; 2020-11-14 @ 09:34:21;",-75.3438424,40.1332405,19401, Station 308A,2020-11-14 15:14:01.951452 +0000 UTC
2020-11-14 09:29:02,EMS: RESPIRATORY EMERGENCY,"CLWYD RD & COLWYN LN;  LOWER MERION; Station 313; 2020-11-14 @ 09:29:02;",-75.2287561,40.0086941,19004, Station 313,2020-11-14 15:14:01.951452 +0000 UTC
2020-11-14 09:24:40,EMS: LACERATIONS,"SKIPPACK PIKE & MEADOWOOD DR;  WORCESTER; Station 336; 2020-11-14 @ 09:24:40;",-75.3529714,40.2054756,19446, Station 336,2020-11-14 15:14:01.951452 +0000 UTC
2020-11-14 09:22:58,EMS: CVA/STROKE,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 09:22:58;",-75.4084631,40.1330371,19403, Station 322A,2020-11-14 15:14:01.951452 +0000 UTC
2020-11-14 09:09:49,EMS: HEAD INJURY,"MILL GROVE DR & EGYPT RD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 09:09:49;",-75.4368539,40.1305554,19403, Station 322A,2020-11-14 15:14:01.951452 +0000 UTC
2020-11-14 10:09:00,Traffic: VEHICLE ACCIDENT -,"W MAIN ST & NOBLE ST; NORRISTOWN; 2020-11-14 @ 10:09:00;",-75.3569373,40.1203219,19401,,2020-11-14 15:14:01.951452 +0000 UTC
2020-11-14 09:39:53,Traffic: ROAD OBSTRUCTION -,"RT422  & RAMP EGYPT RD TO RT422 EB; LOWER PROVIDENCE; 2020-11-14 @ 09:39:53;",-75.4414041,40.1330908,,,2020-11-14 15:14:01.951452 +0000 UTC
2020-11-14 09:11:55,Traffic: VEHICLE ACCIDENT -,"N 2ND ST & E BROAD ST; SOUDERTON; 2020-11-14 @ 09:11:55;",-75.3193136,40.3103409,18964,,2020-11-14 15:14:01.951452 +0000 UTC
2020-11-14 10:10:44,EMS: GENERAL WEAKNESS,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 10:10:44;",-75.4084631,40.1330371,19403, Station 322A,2020-11-14 15:13:01.727437 +0000 UTC
2020-11-14 10:04:11,EMS: BACK PAINS/INJURY,"CHURCH ST & E AIRY ST;  NORRISTOWN; Station 308A; 2020-11-14 @ 10:04:11;",-75.3431841,40.1159150,19401, Station 308A,2020-11-14 15:13:01.727437 +0000 UTC
2020-11-14 09:50:07,EMS: CARDIAC EMERGENCY,"3RD ST & JOHNSON ST;  POTTSTOWN; Station 329; 2020-11-14 @ 09:50:07;",-75.6528626,40.2518845,19464, Station 329,2020-11-14 15:13:01.727437 +0000 UTC
2020-11-14 09:46:09,EMS: CVA/STROKE,"STANBRIDGE ST & W AIRY ST;  NORRISTOWN; Station 308A; 2020-11-14 @ 09:46:09;",-75.3549840,40.1203536,19401, Station 308A,2020-11-14 15:13:01.727437 +0000 UTC
2020-11-14 09:44:27,EMS: FALL VICTIM,"FAIRFIELD RD & LUCETTA ST;  PLYMOUTH; Station 308; 2020-11-14 @ 09:44:27;",-75.3195887,40.1092413,19462, Station 308,2020-11-14 15:13:01.727437 +0000 UTC
2020-11-14 09:34:21,EMS: LACERATIONS,"LOCUST ST & DOGWOOD DR;  NORRISTOWN; Station 308A; 2020-11-14 @ 09:34:21;",-75.3438424,40.1332405,19401, Station 308A,2020-11-14 15:13:01.727437 +0000 UTC
2020-11-14 09:29:02,EMS: RESPIRATORY EMERGENCY,"CLWYD RD & COLWYN LN;  LOWER MERION; Station 313; 2020-11-14 @ 09:29:02;",-75.2287561,40.0086941,19004, Station 313,2020-11-14 15:13:01.727437 +0000 UTC
2020-11-14 09:24:40,EMS: LACERATIONS,"SKIPPACK PIKE & MEADOWOOD DR;  WORCESTER; Station 336; 2020-11-14 @ 09:24:40;",-75.3529714,40.2054756,19446, Station 336,2020-11-14 15:13:01.727437 +0000 UTC
2020-11-14 09:22:58,EMS: CVA/STROKE,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 09:22:58;",-75.4084631,40.1330371,19403, Station 322A,2020-11-14 15:13:01.727437 +0000 UTC
2020-11-14 09:09:49,EMS: HEAD INJURY,"MILL GROVE DR & EGYPT RD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 09:09:49;",-75.4368539,40.1305554,19403, Station 322A,2020-11-14 15:13:01.727437 +0000 UTC
2020-11-14 10:09:00,Traffic: VEHICLE ACCIDENT -,"W MAIN ST & NOBLE ST; NORRISTOWN; 2020-11-14 @ 10:09:00;",-75.3569373,40.1203219,19401,,2020-11-14 15:13:01.727437 +0000 UTC
2020-11-14 09:39:53,Traffic: ROAD OBSTRUCTION -,"RT422  & RAMP EGYPT RD TO RT422 EB; LOWER PROVIDENCE; 2020-11-14 @ 09:39:53;",-75.4414041,40.1330908,,,2020-11-14 15:13:01.727437 +0000 UTC
2020-11-14 09:11:55,Traffic: VEHICLE ACCIDENT -,"N 2ND ST & E BROAD ST; SOUDERTON; 2020-11-14 @ 09:11:55;",-75.3193136,40.3103409,18964,,2020-11-14 15:13:01.727437 +0000 UTC
2020-11-14 10:10:44,EMS: GENERAL WEAKNESS,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 10:10:44;",-75.4084631,40.1330371,19403, Station 322A,2020-11-14 15:12:02.334209 +0000 UTC
2020-11-14 10:04:11,EMS: BACK PAINS/INJURY,"CHURCH ST & E AIRY ST;  NORRISTOWN; Station 308A; 2020-11-14 @ 10:04:11;",-75.3431841,40.1159150,19401, Station 308A,2020-11-14 15:12:02.334209 +0000 UTC
2020-11-14 09:50:07,EMS: CARDIAC EMERGENCY,"3RD ST & JOHNSON ST;  POTTSTOWN; Station 329; 2020-11-14 @ 09:50:07;",-75.6528626,40.2518845,19464, Station 329,2020-11-14 15:12:02.334209 +0000 UTC
2020-11-14 09:46:09,EMS: CVA/STROKE,"STANBRIDGE ST & W AIRY ST;  NORRISTOWN; Station 308A; 2020-11-14 @ 09:46:09;",-75.3549840,40.1203536,19401, Station 308A,2020-11-14 15:12:02.334209 +0000 UTC
2020-11-14 09:44:27,EMS: FALL VICTIM,"FAIRFIELD RD & LUCETTA ST;  PLYMOUTH; Station 308; 2020-11-14 @ 09:44:27;",-75.3195887,40.1092413,19462, Station 308,2020-11-14 15:12:02.334209 +0000 UTC
2020-11-14 09:34:21,EMS: LACERATIONS,"LOCUST ST & DOGWOOD DR;  NORRISTOWN; Station 308A; 2020-11-14 @ 09:34:21;",-75.3438424,40.1332405,19401, Station 308A,2020-11-14 15:12:02.334209 +0000 UTC
2020-11-14 09:29:02,EMS: RESPIRATORY EMERGENCY,"CLWYD RD & COLWYN LN;  LOWER MERION; Station 313; 2020-11-14 @ 09:29:02;",-75.2287561,40.0086941,19004, Station 313,2020-11-14 15:12:02.334209 +0000 UTC
2020-11-14 09:24:40,EMS: LACERATIONS,"SKIPPACK PIKE & MEADOWOOD DR;  WORCESTER; Station 336; 2020-11-14 @ 09:24:40;",-75.3529714,40.2054756,19446, Station 336,2020-11-14 15:12:02.334209 +0000 UTC
2020-11-14 09:22:58,EMS: CVA/STROKE,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 09:22:58;",-75.4084631,40.1330371,19403, Station 322A,2020-11-14 15:12:02.334209 +0000 UTC
2020-11-14 09:09:49,EMS: HEAD INJURY,"MILL GROVE DR & EGYPT RD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 09:09:49;",-75.4368539,40.1305554,19403, Station 322A,2020-11-14 15:12:02.334209 +0000 UTC
2020-11-14 10:09:00,Traffic: VEHICLE ACCIDENT -,"W MAIN ST & NOBLE ST; NORRISTOWN; 2020-11-14 @ 10:09:00;",-75.3569373,40.1203219,19401,,2020-11-14 15:12:02.334209 +0000 UTC
2020-11-14 09:39:53,Traffic: ROAD OBSTRUCTION -,"RT422  & RAMP EGYPT RD TO RT422 EB; LOWER PROVIDENCE; 2020-11-14 @ 09:39:53;",-75.4414041,40.1330908,,,2020-11-14 15:12:02.334209 +0000 UTC
2020-11-14 09:11:55,Traffic: VEHICLE ACCIDENT -,"N 2ND ST & E BROAD ST; SOUDERTON; 2020-11-14 @ 09:11:55;",-75.3193136,40.3103409,18964,,2020-11-14 15:12:02.334209 +0000 UTC
2020-11-14 10:04:11,EMS: BACK PAINS/INJURY,"CHURCH ST & E AIRY ST;  NORRISTOWN; Station 308A; 2020-11-14 @ 10:04:11;",-75.3431841,40.1159150,19401, Station 308A,2020-11-14 15:11:02.360064 +0000 UTC
2020-11-14 09:50:07,EMS: CARDIAC EMERGENCY,"3RD ST & JOHNSON ST;  POTTSTOWN; Station 329; 2020-11-14 @ 09:50:07;",-75.6528626,40.2518845,19464, Station 329,2020-11-14 15:11:02.360064 +0000 UTC
2020-11-14 09:46:09,EMS: CVA/STROKE,"STANBRIDGE ST & W AIRY ST;  NORRISTOWN; Station 308A; 2020-11-14 @ 09:46:09;",-75.3549840,40.1203536,19401, Station 308A,2020-11-14 15:11:02.360064 +0000 UTC
2020-11-14 09:44:27,EMS: FALL VICTIM,"FAIRFIELD RD & LUCETTA ST;  PLYMOUTH; Station 308; 2020-11-14 @ 09:44:27;",-75.3195887,40.1092413,19462, Station 308,2020-11-14 15:11:02.360064 +0000 UTC
2020-11-14 09:34:21,EMS: LACERATIONS,"LOCUST ST & DOGWOOD DR;  NORRISTOWN; Station 308A; 2020-11-14 @ 09:34:21;",-75.3438424,40.1332405,19401, Station 308A,2020-11-14 15:11:02.360064 +0000 UTC
2020-11-14 09:29:02,EMS: RESPIRATORY EMERGENCY,"CLWYD RD & COLWYN LN;  LOWER MERION; Station 313; 2020-11-14 @ 09:29:02;",-75.2287561,40.0086941,19004, Station 313,2020-11-14 15:11:02.360064 +0000 UTC
2020-11-14 09:24:40,EMS: LACERATIONS,"SKIPPACK PIKE & MEADOWOOD DR;  WORCESTER; Station 336; 2020-11-14 @ 09:24:40;",-75.3529714,40.2054756,19446, Station 336,2020-11-14 15:11:02.360064 +0000 UTC
2020-11-14 09:22:58,EMS: CVA/STROKE,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 09:22:58;",-75.4084631,40.1330371,19403, Station 322A,2020-11-14 15:11:02.360064 +0000 UTC
2020-11-14 09:09:49,EMS: HEAD INJURY,"MILL GROVE DR & EGYPT RD;  LOWER PROVIDENCE; Station 322A; 2020-11-14 @ 09:09:49;",-75.4368539,40.1305554,19403, Station 322A,2020-11-14 15:11:02.360064 +0000 UTC
2020-11-14 09:39:53,Traffic: ROAD OBSTRUCTION -,"RT422  & RAMP EGYPT RD TO RT422 EB; LOWER PROVIDENCE; 2020-11-14 @ 09:39:53;",-75.4414041,40.1330908,,,2020-11-14 15:11:02.360064 +0000 UTC
2020-11-14 09:11:55,Traffic: VEHICLE ACCIDENT -,"N 2ND ST & E BROAD ST; SOUDERTON; 2020-11-14 @ 09:11:55;",-75.3193136,40.3103409,18964,,2020-11-14 15:11:02.360064 +0000 UTC
2020-11-14 10:04:11,EMS: BACK PAINS/INJURY,"CHURCH ST & E AIRY ST;  NORRISTOWN; Station 308A; 2020-11-14 @ 10:04:11;",-75.3431841,40.1159150,19401, Station 308A,2020-11-14 15:10:01.597811 +0000 UTC
2020-11-14 09:50:07,EMS: CARDIAC EMERGENCY,"3RD ST & JOHNSON ST;  POTTSTOWN; Station 329; 2020-11-14 @ 09:50:07;",-75.6528626,40.2518845,19464, Station 329,2020-11-14 15:10:01.597811 +0000 UTC
2020-11-14 09:46:09,EMS: CVA/STROKE,"STANBRIDGE ST & W AIRY ST;  NORRISTOWN; Station 308A; 2020-11-14 @ 09:46:09;",-75.3549840,40.1203536,19401, Station 308A,2020-11-14 15:10:01.597811 +0000 UTC
2020-11-14 09:44:27,EMS: FALL VICTIM,"FAIRFIELD RD & LUCETTA ST;  PLYMOUTH; Station 308; 2020-11-14 @ 09:44:27;",-75.3195887,40.1092413,19462, Station 308,2020-11-14 15:10:01.597811 +0000 UTC
